223.152.112.83	2015-08-16 20:18:50	16842
223.152.112.84	2015-08-16 20:18:50	18830
223.152.112.85	2015-08-16 20:18:50	10853
223.152.112.86	2015-08-16 20:18:50	14899
223.152.112.87	2015-08-16 20:18:50	17835
223.152.112.88	2015-08-16 20:18:50	14843
223.152.112.89	2015-08-16 20:18:50	17834
223.152.112.90	2015-08-16 20:18:50	13885
223.152.112.91	2015-08-16 20:18:50	15828
223.152.112.92	2015-08-16 20:18:50	18854
223.152.112.93	2015-08-16 20:18:50	14836
223.152.112.94	2015-08-16 20:18:50	11896
223.152.112.95	2015-08-16 20:18:50	18878
223.152.112.96	2015-08-16 20:18:50	14819
223.152.112.97	2015-08-16 20:18:50	14881
223.152.112.98	2015-08-16 20:18:50	18872
223.152.112.99	2015-08-16 20:18:50	10899
223.152.112.100	2015-08-16 20:18:50	10873
100.100.100.100	2015-08-16 20:18:50	10000
223.152.112.1	2015-08-16 20:23:50	19803
223.152.112.2	2015-08-16 20:23:50	11873
223.152.112.3	2015-08-16 20:23:50	10847
223.152.112.4	2015-08-16 20:23:50	12830
223.152.112.5	2015-08-16 20:23:50	19801
223.152.112.6	2015-08-16 20:23:50	12807
223.152.112.7	2015-08-16 20:23:50	19813
223.152.112.8	2015-08-16 20:23:50	19844
223.152.112.9	2015-08-16 20:23:50	12853
223.152.112.10	2015-08-16 20:23:50	16840
223.152.112.11	2015-08-16 20:23:50	12871
223.152.112.12	2015-08-16 20:23:50	10823
223.152.112.13	2015-08-16 20:23:50	17899
223.152.112.14	2015-08-16 20:23:50	17869
223.152.112.15	2015-08-16 20:23:50	15897
223.152.112.16	2015-08-16 20:23:50	14822
223.152.112.17	2015-08-16 20:23:50	10826
223.152.112.18	2015-08-16 20:23:50	15871
223.152.112.19	2015-08-16 20:23:50	18878
223.152.112.20	2015-08-16 20:23:50	12852
223.152.112.21	2015-08-16 20:23:50	10854
223.152.112.22	2015-08-16 20:23:50	10854
223.152.112.23	2015-08-16 20:23:50	10882
223.152.112.24	2015-08-16 20:23:50	19809
223.152.112.25	2015-08-16 20:23:50	14874
223.152.112.26	2015-08-16 20:23:50	19816
223.152.112.27	2015-08-16 20:23:50	17832
223.152.112.28	2015-08-16 20:23:50	12803
223.152.112.29	2015-08-16 20:23:50	13830
223.152.112.30	2015-08-16 20:23:50	17832
223.152.112.31	2015-08-16 20:23:50	14843
223.152.112.32	2015-08-16 20:23:50	14854
223.152.112.33	2015-08-16 20:23:50	14802
223.152.112.34	2015-08-16 20:23:50	18833
223.152.112.35	2015-08-16 20:23:50	18889
223.152.112.36	2015-08-16 20:23:50	14804
223.152.112.37	2015-08-16 20:23:50	14851
223.152.112.38	2015-08-16 20:23:50	18841
223.152.112.39	2015-08-16 20:23:50	18889
223.152.112.40	2015-08-16 20:23:50	13859
223.152.112.41	2015-08-16 20:23:50	13801
223.152.112.42	2015-08-16 20:23:50	18826
223.152.112.43	2015-08-16 20:23:50	15863
223.152.112.44	2015-08-16 20:23:50	11851
223.152.112.45	2015-08-16 20:23:50	17830
223.152.112.46	2015-08-16 20:23:50	12825
223.152.112.47	2015-08-16 20:23:50	19805
223.152.112.48	2015-08-16 20:23:50	17879
223.152.112.49	2015-08-16 20:23:50	11812
223.152.112.50	2015-08-16 20:23:50	15857
223.152.112.51	2015-08-16 20:23:50	18833
223.152.112.52	2015-08-16 20:23:50	15815
223.152.112.53	2015-08-16 20:23:50	14828
223.152.112.54	2015-08-16 20:23:50	13848
223.152.112.55	2015-08-16 20:23:50	13858
223.152.112.56	2015-08-16 20:23:50	13827
223.152.112.57	2015-08-16 20:23:50	12869
223.152.112.58	2015-08-16 20:23:50	13826
223.152.112.59	2015-08-16 20:23:50	11826
223.152.112.60	2015-08-16 20:23:50	15894
223.152.112.61	2015-08-16 20:23:50	10828
223.152.112.62	2015-08-16 20:23:50	10847
223.152.112.63	2015-08-16 20:23:50	18838
223.152.112.64	2015-08-16 20:23:50	19833
223.152.112.65	2015-08-16 20:23:50	12867
223.152.112.66	2015-08-16 20:23:50	10887
223.152.112.67	2015-08-16 20:23:50	10809
223.152.112.68	2015-08-16 20:23:50	16804
223.152.112.69	2015-08-16 20:23:50	17809
223.152.112.70	2015-08-16 20:23:50	14887
223.152.112.71	2015-08-16 20:23:50	17834
223.152.112.72	2015-08-16 20:23:50	15866
223.152.112.73	2015-08-16 20:23:50	18865
223.152.112.74	2015-08-16 20:23:50	10896
223.152.112.75	2015-08-16 20:23:50	13894
223.152.112.76	2015-08-16 20:23:50	18825
223.152.112.77	2015-08-16 20:23:50	18811
223.152.112.78	2015-08-16 20:23:50	17825
223.152.112.79	2015-08-16 20:23:50	14884
223.152.112.80	2015-08-16 20:23:50	14829
223.152.112.81	2015-08-16 20:23:50	12833
223.152.112.82	2015-08-16 20:23:50	10861
223.152.112.83	2015-08-16 20:23:50	18852
223.152.112.84	2015-08-16 20:23:50	12837
223.152.112.85	2015-08-16 20:23:50	19821
223.152.112.86	2015-08-16 20:23:50	17842
223.152.112.87	2015-08-16 20:23:50	13832
223.152.112.88	2015-08-16 20:23:50	10821
223.152.112.89	2015-08-16 20:23:50	10873
223.152.112.90	2015-08-16 20:23:50	13861
223.152.112.91	2015-08-16 20:23:50	10857
223.152.112.92	2015-08-16 20:23:50	17840
223.152.112.93	2015-08-16 20:23:50	16823
223.152.112.94	2015-08-16 20:23:50	19817
223.152.112.95	2015-08-16 20:23:50	14835
223.152.112.96	2015-08-16 20:23:50	17831
223.152.112.97	2015-08-16 20:23:50	16821
223.152.112.98	2015-08-16 20:23:50	11886
223.152.112.99	2015-08-16 20:23:50	16875
223.152.112.100	2015-08-16 20:23:50	10829
100.100.100.100	2015-08-16 20:23:50	10000
223.152.112.1	2015-08-16 20:28:50	18870
223.152.112.2	2015-08-16 20:28:50	13813
223.152.112.3	2015-08-16 20:28:50	17870
223.152.112.4	2015-08-16 20:28:50	12844
223.152.112.5	2015-08-16 20:28:50	19826
223.152.112.6	2015-08-16 20:28:50	18805
223.152.112.7	2015-08-16 20:28:50	18816
223.152.112.8	2015-08-16 20:28:50	19872
223.152.112.9	2015-08-16 20:28:50	13825
223.152.112.10	2015-08-16 20:28:50	12880
223.152.112.11	2015-08-16 20:28:50	12801
223.152.112.12	2015-08-16 20:28:50	19861
223.152.112.13	2015-08-16 20:28:50	17876
223.152.112.14	2015-08-16 20:28:50	10835
223.152.112.15	2015-08-16 20:28:50	13861
223.152.112.16	2015-08-16 20:28:50	19861
223.152.112.17	2015-08-16 20:28:50	19867
223.152.112.18	2015-08-16 20:28:50	10880
223.152.112.19	2015-08-16 20:28:50	18802
223.152.112.20	2015-08-16 20:28:50	17855
223.152.112.21	2015-08-16 20:28:50	16874
223.152.112.22	2015-08-16 20:28:50	11892
223.152.112.23	2015-08-16 20:28:50	13857
223.152.112.24	2015-08-16 20:28:50	12824
223.152.112.25	2015-08-16 20:28:50	14837
223.152.112.26	2015-08-16 20:28:50	13836
223.152.112.27	2015-08-16 20:28:50	12835
223.152.112.28	2015-08-16 20:28:50	13845
223.152.112.29	2015-08-16 20:28:50	19865
223.152.112.30	2015-08-16 20:28:50	14855
223.152.112.31	2015-08-16 20:28:50	15810
223.152.112.32	2015-08-16 20:28:50	13842
223.152.112.33	2015-08-16 20:28:50	16864
223.152.112.34	2015-08-16 20:28:50	17843
223.152.112.35	2015-08-16 20:28:50	17820
223.152.112.36	2015-08-16 20:28:50	13886
223.152.112.37	2015-08-16 20:28:50	13854
223.152.112.38	2015-08-16 20:28:50	11861
223.152.112.39	2015-08-16 20:28:50	13807
223.152.112.40	2015-08-16 20:28:50	19833
223.152.112.41	2015-08-16 20:28:50	17887
223.152.112.42	2015-08-16 20:28:50	12841
223.152.112.43	2015-08-16 20:28:50	14851
223.152.112.44	2015-08-16 20:28:50	17828
223.152.112.45	2015-08-16 20:28:50	19813
223.152.112.46	2015-08-16 20:28:50	15815
223.152.112.47	2015-08-16 20:28:50	11858
223.152.112.48	2015-08-16 20:28:50	18810
223.152.112.49	2015-08-16 20:28:50	14855
223.152.112.50	2015-08-16 20:28:50	13868
223.152.112.51	2015-08-16 20:28:50	14836
223.152.112.52	2015-08-16 20:28:50	13897
223.152.112.53	2015-08-16 20:28:50	19869
223.152.112.54	2015-08-16 20:28:50	10877
223.152.112.55	2015-08-16 20:28:50	16820
223.152.112.56	2015-08-16 20:28:50	11879
223.152.112.57	2015-08-16 20:28:50	13849
223.152.112.58	2015-08-16 20:28:50	17837
223.152.112.59	2015-08-16 20:28:50	16873
223.152.112.60	2015-08-16 20:28:50	11872
223.152.112.61	2015-08-16 20:28:50	19840
223.152.112.62	2015-08-16 20:28:50	18815
223.152.112.63	2015-08-16 20:28:50	14869
223.152.112.64	2015-08-16 20:28:50	17891
223.152.112.65	2015-08-16 20:28:50	12838
223.152.112.66	2015-08-16 20:28:50	12890
223.152.112.67	2015-08-16 20:28:50	11888
223.152.112.68	2015-08-16 20:28:50	17822
223.152.112.69	2015-08-16 20:28:50	13864
223.152.112.70	2015-08-16 20:28:50	12887
223.152.112.71	2015-08-16 20:28:50	16879
223.152.112.72	2015-08-16 20:28:50	19883
223.152.112.73	2015-08-16 20:28:50	12866
223.152.112.74	2015-08-16 20:28:50	15814
223.152.112.75	2015-08-16 20:28:50	19879
223.152.112.76	2015-08-16 20:28:50	19813
223.152.112.77	2015-08-16 20:28:50	15805
223.152.112.78	2015-08-16 20:28:50	18890
223.152.112.79	2015-08-16 20:28:50	16819
223.152.112.80	2015-08-16 20:28:50	18863
223.152.112.81	2015-08-16 20:28:50	19876
223.152.112.82	2015-08-16 20:28:50	10818
223.152.112.83	2015-08-16 20:28:50	16885
223.152.112.84	2015-08-16 20:28:50	13891
223.152.112.85	2015-08-16 20:28:50	17809
223.152.112.86	2015-08-16 20:28:50	16834
223.152.112.87	2015-08-16 20:28:50	14816
223.152.112.88	2015-08-16 20:28:50	11888
223.152.112.89	2015-08-16 20:28:50	10823
223.152.112.90	2015-08-16 20:28:50	17852
223.152.112.91	2015-08-16 20:28:50	15862
223.152.112.92	2015-08-16 20:28:50	17814
223.152.112.93	2015-08-16 20:28:50	15838
223.152.112.94	2015-08-16 20:28:50	15817
223.152.112.95	2015-08-16 20:28:50	11807
223.152.112.96	2015-08-16 20:28:50	19875
223.152.112.97	2015-08-16 20:28:50	11874
223.152.112.98	2015-08-16 20:28:50	19821
223.152.112.99	2015-08-16 20:28:50	14818
223.152.112.100	2015-08-16 20:28:50	13868
100.100.100.100	2015-08-16 20:28:50	10000
223.152.112.1	2015-08-16 20:33:50	12829
223.152.112.2	2015-08-16 20:33:50	18834
223.152.112.3	2015-08-16 20:33:50	18884
223.152.112.4	2015-08-16 20:33:50	18810
223.152.112.5	2015-08-16 20:33:50	10886
223.152.112.6	2015-08-16 20:33:50	14847
223.152.112.7	2015-08-16 20:33:50	10898
223.152.112.8	2015-08-16 20:33:50	16820
223.152.112.9	2015-08-16 20:33:50	12864
223.152.112.10	2015-08-16 20:33:50	12836
223.152.112.11	2015-08-16 20:33:50	15816
223.152.112.12	2015-08-16 20:33:50	17800
223.152.112.13	2015-08-16 20:33:50	19825
223.152.112.14	2015-08-16 20:33:50	17831
223.152.112.15	2015-08-16 20:33:50	19839
223.152.112.16	2015-08-16 20:33:50	19840
223.152.112.17	2015-08-16 20:33:50	10864
223.152.112.18	2015-08-16 20:33:50	11870
223.152.112.19	2015-08-16 20:33:50	10885
223.152.112.20	2015-08-16 20:33:50	12882
223.152.112.21	2015-08-16 20:33:50	13857
223.152.112.22	2015-08-16 20:33:50	16861
223.152.112.23	2015-08-16 20:33:50	15821
223.152.112.24	2015-08-16 20:33:50	12893
223.152.112.25	2015-08-16 20:33:50	14893
223.152.112.26	2015-08-16 20:33:50	18860
223.152.112.27	2015-08-16 20:33:50	19864
223.152.112.28	2015-08-16 20:33:50	18836
223.152.112.29	2015-08-16 20:33:50	15843
223.152.112.30	2015-08-16 20:33:50	16882
223.152.112.31	2015-08-16 20:33:50	15843
223.152.112.32	2015-08-16 20:33:50	18800
223.152.112.33	2015-08-16 20:33:50	10843
223.152.112.34	2015-08-16 20:33:50	15874
223.152.112.35	2015-08-16 20:33:50	10801
223.152.112.36	2015-08-16 20:33:50	13813
223.152.112.37	2015-08-16 20:33:50	19881
223.152.112.38	2015-08-16 20:33:50	19839
223.152.112.39	2015-08-16 20:33:50	18885
223.152.112.40	2015-08-16 20:33:50	14850
223.152.112.41	2015-08-16 20:33:50	16848
223.152.112.42	2015-08-16 20:33:50	14827
223.152.112.43	2015-08-16 20:33:50	11835
223.152.112.44	2015-08-16 20:33:50	13815
223.152.112.45	2015-08-16 20:33:50	17841
223.152.112.46	2015-08-16 20:33:50	19849
223.152.112.47	2015-08-16 20:33:50	12825
223.152.112.48	2015-08-16 20:33:50	17853
223.152.112.49	2015-08-16 20:33:50	17878
223.152.112.50	2015-08-16 20:33:50	19822
223.152.112.51	2015-08-16 20:33:50	13873
223.152.112.52	2015-08-16 20:33:50	12844
223.152.112.53	2015-08-16 20:33:50	19818
223.152.112.54	2015-08-16 20:33:50	11843
223.152.112.55	2015-08-16 20:33:50	16896
223.152.112.56	2015-08-16 20:33:50	14836
223.152.112.57	2015-08-16 20:33:50	19881
223.152.112.58	2015-08-16 20:33:50	12896
223.152.112.59	2015-08-16 20:33:50	14872
223.152.112.60	2015-08-16 20:33:50	10895
223.152.112.61	2015-08-16 20:33:50	14818
223.152.112.62	2015-08-16 20:33:50	13857
223.152.112.63	2015-08-16 20:33:50	19896
223.152.112.64	2015-08-16 20:33:50	12838
223.152.112.65	2015-08-16 20:33:50	13814
223.152.112.66	2015-08-16 20:33:50	18897
223.152.112.67	2015-08-16 20:33:50	16811
223.152.112.68	2015-08-16 20:33:50	17808
223.152.112.69	2015-08-16 20:33:50	16847
223.152.112.70	2015-08-16 20:33:50	16850
223.152.112.71	2015-08-16 20:33:50	13864
223.152.112.72	2015-08-16 20:33:50	17804
223.152.112.73	2015-08-16 20:33:50	11810
223.152.112.74	2015-08-16 20:33:50	11885
223.152.112.75	2015-08-16 20:33:50	17852
223.152.112.76	2015-08-16 20:33:50	18833
223.152.112.77	2015-08-16 20:33:50	13826
223.152.112.78	2015-08-16 20:33:50	10896
223.152.112.79	2015-08-16 20:33:50	19859
223.152.112.80	2015-08-16 20:33:50	10837
223.152.112.81	2015-08-16 20:33:50	19800
223.152.112.82	2015-08-16 20:33:50	11888
223.152.112.83	2015-08-16 20:33:50	11898
223.152.112.84	2015-08-16 20:33:50	12818
223.152.112.85	2015-08-16 20:33:50	14812
223.152.112.86	2015-08-16 20:33:50	19826
223.152.112.87	2015-08-16 20:33:50	12805
223.152.112.88	2015-08-16 20:33:50	18838
223.152.112.89	2015-08-16 20:33:50	12810
223.152.112.90	2015-08-16 20:33:50	12899
223.152.112.91	2015-08-16 20:33:50	15849
223.152.112.92	2015-08-16 20:33:50	19815
223.152.112.93	2015-08-16 20:33:50	13859
223.152.112.94	2015-08-16 20:33:50	10817
223.152.112.95	2015-08-16 20:33:50	18886
223.152.112.96	2015-08-16 20:33:50	13800
223.152.112.97	2015-08-16 20:33:50	15899
223.152.112.98	2015-08-16 20:33:50	19836
223.152.112.99	2015-08-16 20:33:50	12828
223.152.112.100	2015-08-16 20:33:50	10815
100.100.100.100	2015-08-16 20:33:50	10000
223.152.112.1	2015-08-16 20:38:50	18846
223.152.112.2	2015-08-16 20:38:50	13892
223.152.112.3	2015-08-16 20:38:50	12837
223.152.112.4	2015-08-16 20:38:50	16843
223.152.112.5	2015-08-16 20:38:50	17898
223.152.112.6	2015-08-16 20:38:50	11810
223.152.112.7	2015-08-16 20:38:50	12892
223.152.112.8	2015-08-16 20:38:50	14850
223.152.112.9	2015-08-16 20:38:50	11870
223.152.112.10	2015-08-16 20:38:50	13841
223.152.112.11	2015-08-16 20:38:50	10805
223.152.112.12	2015-08-16 20:38:50	11862
223.152.112.13	2015-08-16 20:38:50	16841
223.152.112.14	2015-08-16 20:38:50	19865
223.152.112.15	2015-08-16 20:38:50	12808
223.152.112.16	2015-08-16 20:38:50	15808
223.152.112.17	2015-08-16 20:38:50	15804
223.152.112.18	2015-08-16 20:38:50	13801
223.152.112.19	2015-08-16 20:38:50	10808
223.152.112.20	2015-08-16 20:38:50	15801
223.152.112.21	2015-08-16 20:38:50	13801
223.152.112.22	2015-08-16 20:38:50	17824
223.152.112.23	2015-08-16 20:38:50	15864
223.152.112.24	2015-08-16 20:38:50	14859
223.152.112.25	2015-08-16 20:38:50	12879
223.152.112.26	2015-08-16 20:38:50	15852
223.152.112.27	2015-08-16 20:38:50	11841
223.152.112.28	2015-08-16 20:38:50	15848
223.152.112.29	2015-08-16 20:38:50	17800
223.152.112.30	2015-08-16 20:38:50	19867
223.152.112.31	2015-08-16 20:38:50	12842
223.152.112.32	2015-08-16 20:38:50	14882
223.152.112.33	2015-08-16 20:38:50	12848
223.152.112.34	2015-08-16 20:38:50	16897
223.152.112.35	2015-08-16 20:38:50	17831
223.152.112.36	2015-08-16 20:38:50	14876
223.152.112.37	2015-08-16 20:38:50	16891
223.152.112.38	2015-08-16 20:38:50	10823
223.152.112.39	2015-08-16 20:38:50	10872
223.152.112.40	2015-08-16 20:38:50	15846
223.152.112.41	2015-08-16 20:38:50	13801
223.152.112.42	2015-08-16 20:38:50	14899
223.152.112.43	2015-08-16 20:38:50	19846
223.152.112.44	2015-08-16 20:38:50	11811
223.152.112.45	2015-08-16 20:38:50	13862
223.152.112.46	2015-08-16 20:38:50	14818
223.152.112.47	2015-08-16 20:38:50	12865
223.152.112.48	2015-08-16 20:38:50	17805
223.152.112.49	2015-08-16 20:38:50	11882
223.152.112.50	2015-08-16 20:38:50	12871
223.152.112.51	2015-08-16 20:38:50	16835
223.152.112.52	2015-08-16 20:38:50	11876
223.152.112.53	2015-08-16 20:38:50	18804
223.152.112.54	2015-08-16 20:38:50	17821
223.152.112.55	2015-08-16 20:38:50	15823
223.152.112.56	2015-08-16 20:38:50	18836
223.152.112.57	2015-08-16 20:38:50	16861
223.152.112.58	2015-08-16 20:38:50	16873
223.152.112.59	2015-08-16 20:38:50	19887
223.152.112.60	2015-08-16 20:38:50	13836
223.152.112.61	2015-08-16 20:38:50	17818
223.152.112.62	2015-08-16 20:38:50	17851
223.152.112.63	2015-08-16 20:38:50	10891
223.152.112.64	2015-08-16 20:38:50	18885
223.152.112.65	2015-08-16 20:38:50	14868
223.152.112.66	2015-08-16 20:38:50	13821
223.152.112.67	2015-08-16 20:38:50	13869
223.152.112.68	2015-08-16 20:38:50	15826
223.152.112.69	2015-08-16 20:38:50	11822
223.152.112.70	2015-08-16 20:38:50	10808
223.152.112.71	2015-08-16 20:38:50	16844
223.152.112.72	2015-08-16 20:38:50	18884
223.152.112.73	2015-08-16 20:38:50	10870
223.152.112.74	2015-08-16 20:38:50	11885
223.152.112.75	2015-08-16 20:38:50	17855
223.152.112.76	2015-08-16 20:38:50	10822
223.152.112.77	2015-08-16 20:38:50	11868
223.152.112.78	2015-08-16 20:38:50	15822
223.152.112.79	2015-08-16 20:38:50	19841
223.152.112.80	2015-08-16 20:38:50	10802
223.152.112.81	2015-08-16 20:38:50	14834
223.152.112.82	2015-08-16 20:38:50	18803
223.152.112.83	2015-08-16 20:38:50	11820
223.152.112.84	2015-08-16 20:38:50	18883
223.152.112.85	2015-08-16 20:38:50	13832
223.152.112.86	2015-08-16 20:38:50	13810
223.152.112.87	2015-08-16 20:38:50	13861
223.152.112.88	2015-08-16 20:38:50	17815
223.152.112.89	2015-08-16 20:38:50	19820
223.152.112.90	2015-08-16 20:38:50	14844
223.152.112.91	2015-08-16 20:38:50	10804
223.152.112.92	2015-08-16 20:38:50	15835
223.152.112.93	2015-08-16 20:38:50	13831
223.152.112.94	2015-08-16 20:38:50	12872
223.152.112.95	2015-08-16 20:38:50	14822
223.152.112.96	2015-08-16 20:38:50	19832
223.152.112.97	2015-08-16 20:38:50	15840
223.152.112.98	2015-08-16 20:38:50	17857
223.152.112.99	2015-08-16 20:38:50	13837
223.152.112.100	2015-08-16 20:38:50	18831
100.100.100.100	2015-08-16 20:38:50	10000
223.152.112.1	2015-08-16 20:43:50	17829
223.152.112.2	2015-08-16 20:43:50	14883
223.152.112.3	2015-08-16 20:43:50	12821
223.152.112.4	2015-08-16 20:43:50	19887
223.152.112.5	2015-08-16 20:43:50	14826
223.152.112.6	2015-08-16 20:43:50	19853
223.152.112.7	2015-08-16 20:43:50	19838
223.152.112.8	2015-08-16 20:43:50	17831
223.152.112.9	2015-08-16 20:43:50	18836
223.152.112.10	2015-08-16 20:43:50	19819
223.152.112.11	2015-08-16 20:43:50	13871
223.152.112.12	2015-08-16 20:43:50	12818
223.152.112.13	2015-08-16 20:43:50	19856
223.152.112.14	2015-08-16 20:43:50	16845
223.152.112.15	2015-08-16 20:43:50	17810
223.152.112.16	2015-08-16 20:43:50	18897
223.152.112.17	2015-08-16 20:43:50	19800
223.152.112.18	2015-08-16 20:43:50	11802
223.152.112.19	2015-08-16 20:43:50	11890
223.152.112.20	2015-08-16 20:43:50	14896
223.152.112.21	2015-08-16 20:43:50	10862
223.152.112.22	2015-08-16 20:43:50	18812
223.152.112.23	2015-08-16 20:43:50	14827
223.152.112.24	2015-08-16 20:43:50	12826
223.152.112.25	2015-08-16 20:43:50	10807
223.152.112.26	2015-08-16 20:43:50	11893
223.152.112.27	2015-08-16 20:43:50	19854
223.152.112.28	2015-08-16 20:43:50	14853
223.152.112.29	2015-08-16 20:43:50	19819
223.152.112.30	2015-08-16 20:43:50	19802
223.152.112.31	2015-08-16 20:43:50	14882
223.152.112.32	2015-08-16 20:43:50	19837
223.152.112.33	2015-08-16 20:43:50	14856
223.152.112.34	2015-08-16 20:43:50	18863
223.152.112.35	2015-08-16 20:43:50	19818
223.152.112.36	2015-08-16 20:43:50	14828
223.152.112.37	2015-08-16 20:43:50	11817
223.152.112.38	2015-08-16 20:43:50	15892
223.152.112.39	2015-08-16 20:43:50	19865
223.152.112.40	2015-08-16 20:43:50	16882
223.152.112.41	2015-08-16 20:43:50	15813
223.152.112.42	2015-08-16 20:43:50	11819
223.152.112.43	2015-08-16 20:43:50	14807
223.152.112.44	2015-08-16 20:43:50	12889
223.152.112.45	2015-08-16 20:43:50	10837
223.152.112.46	2015-08-16 20:43:50	11859
223.152.112.47	2015-08-16 20:43:50	14830
223.152.112.48	2015-08-16 20:43:50	13881
223.152.112.49	2015-08-16 20:43:50	19812
223.152.112.50	2015-08-16 20:43:50	11853
223.152.112.51	2015-08-16 20:43:50	18846
223.152.112.52	2015-08-16 20:43:50	11841
223.152.112.53	2015-08-16 20:43:50	11895
223.152.112.54	2015-08-16 20:43:50	17805
223.152.112.55	2015-08-16 20:43:50	19845
223.152.112.56	2015-08-16 20:43:50	16853
223.152.112.57	2015-08-16 20:43:50	11823
223.152.112.58	2015-08-16 20:43:50	16819
223.152.112.59	2015-08-16 20:43:50	18860
223.152.112.60	2015-08-16 20:43:50	18865
223.152.112.61	2015-08-16 20:43:50	14850
223.152.112.62	2015-08-16 20:43:50	17812
223.152.112.63	2015-08-16 20:43:50	15873
223.152.112.64	2015-08-16 20:43:50	15816
223.152.112.65	2015-08-16 20:43:50	13872
223.152.112.66	2015-08-16 20:43:50	18873
223.152.112.67	2015-08-16 20:43:50	16897
223.152.112.68	2015-08-16 20:43:50	15894
223.152.112.69	2015-08-16 20:43:50	10839
223.152.112.70	2015-08-16 20:43:50	16826
223.152.112.71	2015-08-16 20:43:50	12816
223.152.112.72	2015-08-16 20:43:50	12833
223.152.112.73	2015-08-16 20:43:50	10849
223.152.112.74	2015-08-16 20:43:50	14812
223.152.112.75	2015-08-16 20:43:50	14853
223.152.112.76	2015-08-16 20:43:50	10829
